risk_score,address,borough,bldgclass,garage_type,yearbuilt,numfloors,has_chargers,total_ev_ports,sprinkler_permits_count,sprinkler_last_date,fire_violations_count,bldgarea_sqft,garagearea_sqft,small_garage,lat,lon,reasons
50,35-25 35 STREET,QN,E1,other,1940,2.0,False,0,0,none,0,16125.0,7500.0,False,40.7557594,-73.9254572,"built 1940, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,35-13 41 STREET,QN,E1,other,1933,2.0,False,0,0,none,0,52500.0,15000.0,False,40.7541565,-73.9213948,"built 1933, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,34-31 STEINWAY STREET,QN,O5,under_commercial,2003,3.0,False,0,4,2003-12-10,0,11549.0,3562.0,False,40.7557346,-73.9212666,"built 2003, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 7 open inspection/testing violation(s) (+25)"
50,48-00 ASTORIA BOULEVARD S,QN,F4,other,1950,2.0,False,0,0,none,0,11830.0,4000.0,False,40.7671555,-73.9031882,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,40-12 BERRIAN BOULEVARD,QN,G1,standalone,1958,2.0,False,0,0,none,0,5000.0,4000.0,False,40.7797457,-73.8969486,"built 1958, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,25-40 SHORE BOULEVARD,QN,R4,under_residential,1989,23.0,False,0,0,none,0,306571.0,3508.0,False,40.7761139,-73.9290486,"built 1989, pre-IBC 2003 (+15); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 23 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance violation(s) (+20)"
50,95-01 DITMARS BOULEVARD,QN,GU,standalone,0,0.0,False,0,0,none,0,0.0,0.0,False,40.7696531,-73.8745988,"unknown construction date (+20); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 3 open sprinkler maintenance, 4 open inspection/testing violation(s) (+25)"
50,38-04 58 STREET,QN,G1,standalone,1930,2.0,False,0,0,none,0,2690.0,1690.0,True,40.7483997,-73.9053954,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,41-42 73 STREET,QN,D4,under_residential,1965,6.0,False,0,0,none,0,76278.0,5760.0,False,40.7438372,-73.8921286,"built 1965, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 1 open inspection/testing, 1 other open fire protection violation(s) (+5)"
50,69-19 QUEENS BOULEVARD,QN,K4,under_commercial,1929,2.0,False,0,0,none,0,5890.0,1260.0,True,40.7405187,-73.8949054,"built 1929, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,70-11 QUEENS BOULEVARD,QN,K4,under_commercial,1931,2.0,False,0,0,none,0,6121.0,2364.0,True,40.7401826,-73.8936068,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,98-19 37 AVENUE,QN,K4,under_commercial,1930,2.0,False,0,0,none,0,3124.0,1100.0,True,40.7524311,-73.8684341,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,104-02 37 AVENUE,QN,O7,under_commercial,1931,2.0,False,0,0,none,0,7875.0,1000.0,True,40.7533034,-73.8632674,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,33-23 127 STREET,QN,G1,standalone,1955,2.0,False,0,0,none,0,10500.0,10500.0,False,40.7612595,-73.8431374,"built 1955, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,94-31 59 AVENUE,QN,RM,under_residential,0,0.0,False,0,0,none,0,178069.0,11337.0,False,40.735504,-73.8658226,"unknown construction date (+20); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open sprinkler maintenance, 4 open inspection/testing, 1 other open fire protection violation(s) (+25)"
50,94-31 60 AVENUE,QN,RM,under_residential,0,0.0,False,0,0,none,0,368854.0,22674.0,False,40.7347355,-73.8658458,"unknown construction date (+20); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open sprinkler maintenance, 8 open inspection/testing violation(s) (+25)"
50,50-23 103 STREET,QN,F9,other,1920,2.0,False,0,0,none,0,7304.0,1000.0,True,40.7430028,-73.8590338,"built 1920, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,104-20 43 AVENUE,QN,S1,under_commercial,1925,2.0,False,0,0,none,0,2860.0,1100.0,True,40.7478208,-73.8598501,"built 1925, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,92-63 QUEENS BOULEVARD,QN,K8,under_commercial,1957,2.0,False,0,0,none,0,29120.0,20160.0,False,40.7324746,-73.8665864,"built 1957, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,99-40 63 ROAD,QN,R9,under_residential,1952,15.0,False,0,0,none,0,577426.0,116661.0,False,40.7323131,-73.8555131,"built 1952, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 15 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+5)"
50,102-40 67 ROAD,QN,D1,under_residential,1960,6.0,False,0,0,none,0,137700.0,9000.0,False,40.7270068,-73.8507225,"built 1960, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+5)"
50,110-12 64 ROAD,QN,C9,under_residential,1950,2.0,False,0,0,none,0,26306.0,3570.0,False,40.7330744,-73.8457692,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,110-15 65 AVENUE,QN,C9,under_residential,1950,2.0,False,0,0,none,0,26306.0,3570.0,False,40.732819,-73.8456399,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,114-03 QUEENS BOULEVARD,QN,O7,under_commercial,1951,2.0,False,0,0,none,0,48300.0,10500.0,False,40.7171386,-73.8341254,"built 1951, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,46-12 LAUREL HILL BLVD,QN,F9,other,1955,2.0,False,0,0,none,0,7600.0,1800.0,True,40.7346841,-73.9197832,"built 1955, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,69-15 51 AVENUE,QN,F9,other,1931,2.0,False,0,0,none,0,2139.0,1559.0,True,40.7354715,-73.8953933,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,57-52 49 PLACE,QN,G1,standalone,1931,2.0,False,0,0,none,0,11400.0,10000.0,False,40.7190206,-73.9210286,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,58-67 56 STREET,QN,E1,other,1920,2.0,False,0,0,none,0,2825.0,1250.0,True,40.7185646,-73.9128258,"built 1920, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,57-01 59 STREET,QN,O8,under_commercial,1951,2.0,False,0,0,none,0,3625.0,1125.0,True,40.7230541,-73.908166,"built 1951, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,84-13 53 AVENUE,QN,G0,standalone,1950,2.0,False,0,0,none,0,0.0,0.0,False,40.7337617,-73.8814103,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,75 ROAD,QN,G0,standalone,1950,2.0,False,0,0,none,0,0.0,0.0,False,40.7134202,-73.8404472,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,2017 GROVE STREET,QN,G1,standalone,1917,2.0,False,0,0,none,0,2880.0,1980.0,True,40.7078523,-73.9064665,"built 1917, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,18-82 FLUSHING AVENUE,QN,E2,other,1933,2.0,False,0,0,none,0,10250.0,2898.0,False,40.7119705,-73.9187789,"built 1933, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,3-51 ST NICHOLAS AVENUE,QN,K4,under_commercial,1931,2.0,False,0,0,none,0,5728.0,2250.0,True,40.7004463,-73.9091673,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1728 PUTNAM AVENUE,QN,O5,under_commercial,1930,2.0,False,0,0,none,0,3100.0,1300.0,True,40.7010445,-73.9055672,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,58-24 CATALPA AVENUE,QN,O5,under_commercial,1931,2.0,False,0,0,none,0,3135.0,1095.0,True,40.7017772,-73.9021363,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,59-41 LINDEN STREET,QN,G1,standalone,1931,2.0,False,0,0,none,0,3758.0,2458.0,True,40.7090402,-73.9025368,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,1612 DECATUR STREET,QN,E9,other,1931,2.0,False,0,0,none,0,3510.0,2340.0,True,40.6944206,-73.9013429,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,59-50 SUMMERFIELD STREET,QN,F9,other,1965,2.0,False,0,0,none,0,3840.0,1440.0,True,40.700153,-73.8965595,"built 1965, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,72-27 60 LANE,QN,S2,under_commercial,1925,2.0,False,0,0,none,0,2324.0,1060.0,True,40.699767,-73.8947028,"built 1925, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,69-30 COOPER AVENUE,QN,W2,other,1961,2.0,False,0,0,none,0,20940.0,1465.0,True,40.701022,-73.8812846,"built 1961, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,83-55 CYPRESS HILLS STREET,QN,Z8,other,1931,2.0,False,0,0,none,0,8278.0,3478.0,False,40.6942283,-73.8808603,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,69-71 75 STREET,QN,Z9,other,1931,2.0,False,0,0,none,0,5490.0,2000.0,True,40.7078175,-73.8755844,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,76-03 COOPER AVENUE,QN,K4,under_commercial,1905,2.0,False,0,0,none,0,5429.0,1499.0,True,40.7074156,-73.8745175,"built 1905, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,73-12 88 STREET,QN,O2,under_commercial,1931,2.0,False,0,0,none,0,8200.0,2200.0,True,40.7086249,-73.8637738,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,83-17 78 AVENUE,QN,M3,institutional,1931,2.0,False,0,0,none,0,7784.0,1050.0,True,40.7059094,-73.8653267,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,91-10 METROPOLITAN AVENUE,QN,GW,standalone,1931,2.0,False,0,0,none,0,12205.0,12205.0,False,40.7112112,-73.8576438,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,96-10 METROPOLITAN AVENUE,QN,I5,institutional,1971,3.0,False,0,1,1997-06-02,0,56433.0,5400.0,False,40.7107101,-73.8563788,"built 1971, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 2 open inspection/testing violation(s) (+25)"
50,14-20 129 STREET,QN,F9,other,1930,2.0,False,0,0,none,0,8300.0,1710.0,True,40.7848513,-73.8396947,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,129-16 14 AVENUE,QN,G1,standalone,1954,2.0,False,0,0,none,0,2925.0,1125.0,True,40.7854648,-73.8387579,"built 1954, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,18-35 130 STREET,QN,O5,under_commercial,1950,2.0,False,0,0,none,0,11210.0,5605.0,False,40.7821322,-73.8384013,"built 1950, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,22-42 129 STREET,QN,E9,other,1930,2.0,False,0,0,none,0,13478.0,3500.0,False,40.7790302,-73.840012,"built 1930, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,119-02 23 AVENUE,QN,O5,under_commercial,1940,2.0,False,0,0,none,0,17750.0,7000.0,False,40.778391,-73.8484192,"built 1940, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,121-16 28 AVENUE,QN,F9,other,1953,2.0,False,0,0,none,0,89033.0,46018.0,False,40.7727925,-73.8469264,"built 1953, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,120-05 31 AVENUE,QN,F9,other,1981,2.0,False,0,0,none,0,16300.0,3300.0,False,40.769086,-73.8481299,"built 1981, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5); FDNY: 3 open inspection/testing violation(s) (+15)"
50,107-27 11 AVENUE,QN,C6,under_residential,1959,2.0,False,0,0,none,0,16037.0,2800.0,False,40.7905057,-73.82118,"built 1959, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,10-29 CLINTONVILLE STREET,QN,F9,other,1931,2.0,False,0,0,none,0,8520.0,2100.0,True,40.7924869,-73.8122616,"built 1931, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,160-01 16 AVENUE,QN,C6,under_residential,1951,2.0,False,0,0,none,0,124224.0,6200.0,False,40.7851536,-73.8011638,"built 1951, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,18-09 160 STREET,QN,C6,under_residential,1951,2.0,False,0,0,none,0,133021.0,9800.0,False,40.7824207,-73.8016775,"built 1951, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,148-25 29 AVENUE,QN,C3,under_residential,1942,2.0,False,0,0,none,0,4634.0,1050.0,True,40.7725852,-73.8176394,"built 1942, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,148-21 29 AVENUE,QN,C3,under_residential,1942,2.0,False,0,0,none,0,4570.0,1050.0,True,40.7725828,-73.8178633,"built 1942, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,148-11 29 AVENUE,QN,C3,under_residential,1942,2.0,False,0,0,none,0,4570.0,1050.0,True,40.772578,-73.8182568,"built 1942, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,148-05 29 AVENUE,QN,C3,under_residential,1942,2.0,False,0,0,none,0,4634.0,1050.0,True,40.7725783,-73.8184951,"built 1942, pre-1968 code (+30); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 2 floors (+5)"
50,134-32 35 AVENUE,QN,H4,institutional,1989,7.0,False,0,2,2010-11-30,0,24200.0,8500.0,False,40.7641533,-73.8320698,"built 1989, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10); FDNY: 7 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
50,36-36 PRINCE STREET,QN,RM,under_residential,2003,14.0,False,0,6,2016-12-30,0,140065.0,39082.0,False,40.7610808,-73.8331568,"built 2003, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
